🕘️更新时间,#genre#
辽宁卫视,http://n1.gzbody.com:85/rtp/239.77.1.103:5146
辽宁卫视,http://61.156.228.12:8154/tsfile/live/0121_1.m3u8
辽宁卫视,http://joyznm.i234.me:20000/udp/239.3.1.24:8116##des:720P###HLS\\n
辽宁卫视,http://joyznm.i234.me:20000/udp/239.3.1.210:8056###des:1080P###HLS\\n
辽宁卫视,http://sh.lnott.top:880/dx19.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁卫视,http://www.cdnstv.com:6398/hls/1128/index.m3u8
辽宁卫视,http://58.17.48.228:808/hls/151/index.m3u8
山东卫视,https://itv.stcwl.xyz/udp/239.10.0.182:1025
山东卫视,http://home.l-ht.cn:4000/rtp/239.77.1.142:5146
山东卫视,http://n1.gzbody.com:85/rtp/239.77.0.94:5146
山东卫视,http://n1.gzbody.com:85/rtp/239.77.1.142:5146
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://39.150.96.141:65535/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://joyznm.i234.me:20000/udp/239.3.1.25:8148##des:720P###HLS\\n
山东卫视,http://joyznm.i234.me:20000/udp/239.3.1.209:8052###des:1080P###HLS\\n
山东卫视,http://sh.lnott.top:880/dx38.m3u8
山东卫视,http://1.195.131.69:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8
山东卫视,http://www.cdnstv.com:6398/hls/1126/index.m3u8
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
山东教育卫视,https://itv.stcwl.xyz/udp/239.10.0.176:1025
山东教育卫视,http://n1.gzbody.com:85/rtp/239.77.0.83:5146
山东教育卫视,http://n1.gzbody.com:85/rtp/239.77.1.35:5146
山东教育卫视,http://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8
山东教育卫视,http://ygbh.site/php/bfgd.php?id=112
四川卫视,https://itv.stcwl.xyz/udp/239.10.0.204:1025
四川卫视,http://home.l-ht.cn:4000/rtp/239.77.1.215:5146
四川卫视,http://n1.gzbody.com:85/rtp/239.77.0.159:5146
四川卫视,http://n1.gzbody.com:85/rtp/239.77.1.215:5146
四川卫视,http://39.150.96.141:65535/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://joyznm.i234.me:20000/udp/239.3.1.29:8288##des:720P###HLS\\n
四川卫视,http://sh.lnott.top:880/dx45.m3u8
四川卫视,http://183.223.157.33:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://1.195.131.69:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.19.43.46:9901/tsfile/live/1043_1.m3u8
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
四川卫视,http://www.cdnstv.com:6398/hls/1135/index.m3u8
四川卫视,http://ygbh.site/php/bfgd.php?id=103
天津卫视,https://itv.stcwl.xyz/udp/239.10.0.181:1025
天津卫视,http://home.l-ht.cn:4000/rtp/239.77.0.131:5146
天津卫视,http://n1.gzbody.com:85/rtp/239.77.0.97:5146
天津卫视,http://n1.gzbody.com:85/rtp/239.77.1.141:5146
天津卫视,http://n1.gzbody.com:85/rtp/239.77.1.182:5146
天津卫视,http://drive.mxmy.net:8888/udp/239.3.1.141:1234
天津卫视,http://joyznm.i234.me:20000/udp/239.3.1.23:8144##des:720P###HLS\\n
天津卫视,http://joyznm.i234.me:20000/udp/239.3.1.141:1234###des:1080P###HLS\\n
天津卫视,http://sh.lnott.top:880/dx30.m3u8
天津卫视,http://www.cdnstv.com:6398/hls/1137/index.m3u8
天津卫视,http://58.17.48.228:808/hls/42/index.m3u8
天津卫视,http://ygbh.site/php/bfgd.php?id=084
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
天津卫视,http://1.24.190.98:10080/hls/69/index.m3u8
重庆卫视,https://itv.stcwl.xyz/udp/239.10.0.205:1025
重庆卫视,http://home.l-ht.cn:4000/rtp/239.77.1.162:5146
重庆卫视,http://n1.gzbody.com:85/rtp/239.77.0.182:5146
重庆卫视,http://n1.gzbody.com:85/rtp/239.77.1.162:5146
重庆卫视,http://joyznm.i234.me:20000/udp/239.3.1.35:8296##des:720P###HLS\\n
重庆卫视,http://joyznm.i234.me:20000/udp/239.3.1.122:8160###des:1080P###HLS\\n
重庆卫视,http://sh.lnott.top:880/dx46.m3u8
重庆卫视,http://1.195.131.69:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
重庆卫视,http://www.cdnstv.com:6398/hls/1139/index.m3u8
重庆卫视,http://58.17.48.228:808/hls/66/index.m3u8
重庆卫视,http://ygbh.site/php/bfgd.php?id=107
重庆卫视,http://220.169.100.41:10087/udp/239.76.246.92:1234
云南卫视,https://itv.stcwl.xyz/udp/239.10.0.155:1025
云南卫视,http://home.l-ht.cn:4000/rtp/239.253.43.37:5146
云南卫视,http://n1.gzbody.com:85/rtp/239.253.43.37:5146
云南卫视,http://n1.gzbody.com:85/rtp/239.253.43.100:5146
云南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3d3dy5kc2suY2MvcGhwL3N4Z2QucGhwP2lkPXlud3M=
云南卫视,http://joyznm.i234.me:20000/udp/239.3.1.26:8108##des:720P###HLS\\n
云南卫视,http://sh.lnott.top:880/dx49.m3u8
云南卫视,http://1.195.131.69:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8
云南卫视,http://www.cdnstv.com:6398/hls/1138/index.m3u8
云南卫视,http://58.17.48.228:808/hls/46/index.m3u8
云南卫视,http://ygbh.site/php/bfgd.php?id=482
云南卫视,http://ygbh.site/php/bfgd.php?id=115
新疆卫视,https://itv.stcwl.xyz/udp/239.10.0.168:1025
新疆卫视,http://n1.gzbody.com:85/rtp/239.77.0.75:5146
新疆卫视,http://n1.gzbody.com:85/rtp/239.77.1.53:5146
新疆卫视,http://42.225.117.174:11199/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://joyznm.i234.me:20000/udp/239.3.1.48:8160##des:720P###HLS\\n
新疆卫视,http://sh.lnott.top:880/dx55.m3u8
新疆卫视,http://1.195.131.69:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8
新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8
新疆卫视,http://58.17.48.228:808/hls/61/index.m3u8
新疆卫视,http://ygbh.site/php/bfgd.php?id=150
新疆卫视,http://8.138.7.223/tv/migu3.php
西藏卫视,https://itv.stcwl.xyz/udp/239.10.0.167:1025
西藏卫视,http://n1.gzbody.com:85/rtp/239.77.0.74:5146
西藏卫视,http://n1.gzbody.com:85/rtp/239.77.1.49:5146
西藏卫视,http://joyznm.i234.me:20000/udp/239.3.1.47:8164##des:720P###HLS\\n
西藏卫视,http://sh.lnott.top:880/dx57.m3u8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
西藏卫视,http://139.129.231.228:50060/rtp/239.21.1.46:5002
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8
西藏卫视,http://58.17.48.228:808/hls/63/index.m3u8
西藏卫视,http://ygbh.site/php/bfgd.php?id=121
西藏卫视,http://8.138.7.223/tv/migu3.php
西藏卫视,http://8.138.7.223/tv/migu3.php?id=xzws
陕西卫视,https://itv.stcwl.xyz/udp/239.10.0.161:1025
陕西卫视,http://n1.gzbody.com:85/rtp/239.77.0.68:5146
陕西卫视,http://n1.gzbody.com:85/rtp/239.77.1.54:5146
陕西卫视,http://sh.lnott.top:880/dx51.m3u8
陕西卫视,http://www.cdnstv.com:6398/hls/1129/index.m3u8
陕西卫视,http://58.17.48.228:808/hls/49/index.m3u8
陕西卫视,http://ygbh.site/php/bfgd.php?id=512
陕西卫视,http://ygbh.site/php/bfgd.php?id=114
陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西卫视,http://8.138.7.223/tv/migu2.php
陕西卫视,http://8.138.7.223/tv/migu3.php
陕西卫视,http://183.11.239.36:808/hls/58/index.m3u8
陕西卫视,http://113.15.109.216:59901/tsfile/live/0136_1.m3u8
山西卫视,https://itv.stcwl.xyz/udp/239.10.0.162:1025
山西卫视,http://n1.gzbody.com:85/rtp/239.77.0.69:5146
山西卫视,http://n1.gzbody.com:85/rtp/239.77.1.74:5146
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视,http://sh.lnott.top:880/dx39.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
山西卫视,http://www.cdnstv.com:6398/hls/1145/index.m3u8
山西卫视,http://58.17.48.228:808/hls/57/index.m3u8
山西卫视,http://ygbh.site/php/bfgd.php?id=109
山西卫视,http://183.11.239.36:808/hls/59/index.m3u8
山西卫视,http://113.15.109.216:59901/tsfile/live/0118_1.m3u8
山西卫视,http://171.15.18.199:8180/TV00000000000000000038@HHZT
青海卫视,https://itv.stcwl.xyz/udp/239.10.0.164:1025
青海卫视,http://home.l-ht.cn:4000/rtp/239.253.43.125:5146
青海卫视,http://n1.gzbody.com:85/rtp/239.77.1.70:5146
青海卫视,http://39.150.96.141:65535/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://joyznm.i234.me:20000/udp/239.3.1.44:8184##des:720P###HLS\\n
青海卫视,http://sh.lnott.top:880/dx54.m3u8
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
青海卫视,http://58.19.43.46:9901/tsfile/live/1014_1.m3u8
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8
青海卫视,http://www.cdnstv.com:6398/hls/1148/index.m3u8
青海卫视,http://58.17.48.228:808/hls/59/index.m3u8
青海卫视,http://ygbh.site/php/bfgd.php?id=111
宁夏卫视,https://itv.stcwl.xyz/udp/239.10.0.166:1025
宁夏卫视,http://n1.gzbody.com:85/rtp/239.77.0.73:5146
宁夏卫视,http://n1.gzbody.com:85/rtp/239.77.1.47:5146
宁夏卫视,http://joyznm.i234.me:20000/udp/239.3.1.46:8124##des:720P###HLS\\n
宁夏卫视,http://sh.lnott.top:880/dx53.m3u8
宁夏卫视,http://1.195.131.69:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
宁夏卫视,http://58.19.43.46:9901/tsfile/live/1003_1.m3u8
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
宁夏卫视,http://www.cdnstv.com:6398/hls/1141/index.m3u8
宁夏卫视,http://58.17.48.228:808/hls/65/index.m3u8
宁夏卫视,http://ygbh.site/php/bfgd.php?id=118
内蒙古卫视,https://itv.stcwl.xyz/udp/239.10.0.163:1025
内蒙古卫视,http://n1.gzbody.com:85/rtp/239.77.0.70:5146
内蒙古卫视,http://n1.gzbody.com:85/rtp/239.77.1.55:5146
内蒙古卫视,http://61.156.228.12:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://joyznm.i234.me:20000/udp/239.3.1.43:8176##des:720P###HLS\\n
内蒙古卫视,http://1.195.131.69:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8
内蒙古卫视,http://139.129.231.228:50060/rtp/239.21.1.41:5002
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
内蒙古卫视,http://www.cdnstv.com:6398/hls/1143/index.m3u8
内蒙古卫视,http://58.17.48.228:808/hls/60/index.m3u8
内蒙古卫视,http://ygbh.site/php/bfgd.php?id=110
三沙卫视,http://192.168.30.1:35455/gptv/G_SANSHA-HQ.m3u8
三沙卫视,http://home.l-ht.cn:4000/rtp/239.253.43.113:5146
三沙卫视,http://n1.gzbody.com:85/rtp/239.77.1.117:5146
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,http://joyznm.i234.me:20000/udp/239.3.1.155:4120###HLS\\n
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002
三沙卫视,http://8.138.7.223/tv/ssws.m3u8
三沙卫视,http://8.138.7.223/tv/hainan.php?id=ssws
三沙卫视,http://183.11.239.36:808/hls/76/index.m3u8
三沙卫视,http://36.105.100.208:35455/itv/5000000011000288016.m3u8?cdn=bestzb
三沙卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226984/85722645.smil
厦门卫视,https://itv.stcwl.xyz/udp/239.10.0.178:1025
厦门卫视,http://n1.gzbody.com:85/rtp/239.77.0.96:5146
厦门卫视,http://joyznm.i234.me:20000/udp/239.3.1.143:4120##des:720P###HLS\\n
厦门卫视,http://sh.lnott.top:880/dx48.m3u8
厦门卫视,http://139.129.231.228:50060/rtp/239.21.2.6:5002
厦门卫视,http://8.138.7.223/tv/xmtv.php
厦门卫视,http://8.138.7.223/tv/fjtv1.php?id=xmws
厦门卫视,http://8.138.7.223/tv/xmtv.php?id=xmws
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
厦门卫视,http://36.105.100.208:35455/itv/1000000005000266006.m3u8?cdn=ystenlive
厦门卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226982/85722609.smil
河南卫视,https://itv.stcwl.xyz/udp/239.10.0.154:1025
河南卫视,http://home.l-ht.cn:4000/rtp/239.77.0.17:5146
河南卫视,http://home.l-ht.cn:4000/rtp/239.77.1.229:5146
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=07373402f8b5936584cb2d2cfd66f984&wsTime=1754650816
河南卫视,http://n1.gzbody.com:85/rtp/239.77.0.17:5146
河南卫视,http://n1.gzbody.com:85/rtp/239.77.1.229:5146
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.254:1300
河南卫视,http://115.190.105.236/daxiang.php?id=hnws
河南卫视,http://joyznm.i234.me:20000/udp/239.3.1.27:8128##des:720P###HLS\\n
河南卫视,http://sh.lnott.top:880/dx44.m3u8
河南卫视,http://1.195.131.69:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://120.76.248.139/live/bfgd/4200000339.m3u8
河北卫视,https://itv.stcwl.xyz/udp/239.10.0.79:1025
河北卫视,http://home.l-ht.cn:4000/rtp/239.77.1.214:5146
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
河北卫视,http://n1.gzbody.com:85/rtp/239.77.0.148:5146
河北卫视,http://n1.gzbody.com:85/rtp/239.77.1.214:5146
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8
河北卫视,http://joyznm.i234.me:20000/udp/239.3.1.37:8292##des:720P###HLS\\n
河北卫视,http://joyznm.i234.me:20000/udp/239.3.1.148:8072###des:1080P###HLS\\n
河北卫视,http://sh.lnott.top:880/dx63.m3u8
河北卫视,http://1.195.131.69:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
河北卫视,http://www.cdnstv.com:6398/hls/1131/index.m3u8
河北卫视,http://ygbh.site/php/bfgd.php?id=108
海南卫视,https://itv.stcwl.xyz/udp/239.11.0.172:1025
海南卫视,http://home.l-ht.cn:4000/rtp/239.253.43.35:5146
海南卫视,http://n1.gzbody.com:85/rtp/239.253.43.35:5146
海南卫视,http://n1.gzbody.com:85/rtp/239.253.43.101:5146
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
海南卫视,http://joyznm.i234.me:20000/udp/239.3.1.45:8304##des:720P###HLS\\n
海南卫视,http://sh.lnott.top:880/dx58.m3u8
海南卫视,http://183.223.157.33:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
海南卫视,http://139.129.231.228/rtp/239.21.2.14:5002
海南卫视,http://www.cdnstv.com:6398/hls/1146/index.m3u8
海南卫视,http://ygbh.site/php/bfgd.php?id=473
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
海峡卫视,http://8.138.7.223/tv/migu3.php
海峡卫视,http://8.138.7.223/tv/fjtv.php
海峡卫视,http://8.138.7.223/tv/fjtv1.php
海峡卫视,http://8.138.7.223/tv/fjtv1.php?id=hxws
海峡卫视,http://8.138.7.223/tv/migu2.php?id=92
海峡卫视,http://8.138.7.223/tv/migu3.php?id=hxws
海峡卫视,http://8.138.7.223/tv/fjtv.php?id=3
贵州卫视,https://itv.stcwl.xyz/udp/239.10.0.222:1025
贵州卫视,http://home.l-ht.cn:4000/rtp/239.77.1.221:5146
贵州卫视,http://n1.gzbody.com:85/rtp/239.77.0.230:5146
贵州卫视,http://n1.gzbody.com:85/rtp/239.77.1.221:5146
贵州卫视,http://joyznm.i234.me:20000/udp/239.3.1.31:8120##des:720P###HLS\\n
贵州卫视,http://joyznm.i234.me:20000/udp/239.3.1.149:8076###des:1080P###HLS\\n
贵州卫视,http://sh.lnott.top:880/dx50.m3u8
贵州卫视,http://1.195.131.69:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.19.43.46:9901/tsfile/live/1011_1.m3u8
贵州卫视,http://www.cdnstv.com:6398/hls/1130/index.m3u8
贵州卫视,http://58.17.48.228:808/hls/58/index.m3u8
贵州卫视,http://ygbh.site/php/bfgd.php?id=101
贵州卫视,http://220.169.100.41:10087/udp/239.76.245.198:1234
广西卫视,https://itv.stcwl.xyz/udp/239.10.0.246:1025
广西卫视,http://home.l-ht.cn:4000/rtp/239.253.43.36:5146
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西卫视,http://n1.gzbody.com:85/rtp/239.77.0.139:5146
广西卫视,http://joyznm.i234.me:20000/udp/239.3.1.39:8300##des:720P###HLS\\n
广西卫视,http://sh.lnott.top:880/dx41.m3u8
广西卫视,http://1.195.131.69:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.19.43.46:9901/tsfile/live/1004_1.m3u8
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv
广西卫视,http://www.cdnstv.com:6398/hls/1144/index.m3u8
广西卫视,http://58.17.48.228:808/hls/44/index.m3u8
甘肃卫视,https://itv.stcwl.xyz/udp/239.10.0.169:1025
甘肃卫视,http://home.l-ht.cn:4000/rtp/239.77.0.189:5146
甘肃卫视,http://n1.gzbody.com:85/rtp/239.77.1.57:5146
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
甘肃卫视,http://39.150.96.141:65535/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://joyznm.i234.me:20000/udp/239.3.1.49:8188##des:720P###HLS\\n
甘肃卫视,http://sh.lnott.top:880/dx56.m3u8
甘肃卫视,http://139.129.231.228:50060/rtp/239.21.2.22:5002
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8
甘肃卫视,http://www.cdnstv.com:6398/hls/1147/index.m3u8
甘肃卫视,http://58.17.48.228:808/hls/64/index.m3u8
东南卫视,https://itv.stcwl.xyz/udp/239.10.0.77:1025
东南卫视,http://home.l-ht.cn:4000/rtp/239.77.1.104:5146
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
东南卫视,http://n1.gzbody.com:85/rtp/239.77.0.146:5146
东南卫视,http://n1.gzbody.com:85/rtp/239.77.1.104:5146
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.36:8112##des:720P###HLS\\n
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.156:8148##des:1080P###HLS\\n
东南卫视,http://sh.lnott.top:880/dx47.m3u8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
东南卫视,http://58.19.43.46:9901/tsfile/live/1046_1.m3u8
东南卫视,http://www.cdnstv.com:6398/hls/1142/index.m3u8
东南卫视,http://58.17.48.228:808/hls/47/index.m3u8
东南卫视,http://ygbh.site/php/bfgd.php?id=483
兵团卫视,https://itv.stcwl.xyz/udp/239.10.0.170:1025
兵团卫视,http://n1.gzbody.com:85/rtp/239.77.0.77:5146
兵团卫视,http://n1.gzbody.com:85/rtp/239.77.1.80:5146
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8#https://test5.btzx.com.cn/live/2023bt.stream/playlist.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8###HLS\\n
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8?mkey=txiptv
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8###HLS\\n
兵团卫视,http://joyznm.i234.me:20000/udp/239.3.1.144:4120##des:720P###HLS\\n
兵团卫视,http://sh.lnott.top:880/dx59.m3u8
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8
兵团卫视,http://58.17.48.228:808/hls/62/index.m3u8
安多卫视,http://192.168.30.1:35455/gptv/G_ANDUO.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
安多卫视,http://3501776.xyz:35455/itv/1000000005000266001.m3u8?cdn=ystenlive
安多卫视,http://36.105.100.208:35455/itv/1000000005000266001.m3u8?cdn=ystenlive

☘️广东频道,#genre#
广东体育,https://itv.stcwl.xyz/udp/239.10.0.113:1025
广东体育,http://home.l-ht.cn:4000/rtp/239.77.0.168:5146
广东体育,http://n1.gzbody.com:85/rtp/239.77.1.97:5146
广东体育,http://n1.gzbody.com:85/rtp/239.77.0.112:5146
广东体育,http://n1.gzbody.com:85/rtp/239.77.0.168:5146
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8
广东体育,http://qjrhc.jydjd.top:2911/udp/225.1.101.102:7523
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
广东体育,http://8.138.7.223/tv/gd.php
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
广东经济科教,https://itv.stcwl.xyz/udp/239.10.0.112:1025
广东经济科教,http://home.l-ht.cn:4000/rtp/239.77.0.167:5146
广东经济科教,http://n1.gzbody.com:85/rtp/239.77.0.85:5146
大湾区卫视,https://itv.stcwl.xyz/udp/239.11.0.78:1025
大湾区卫视,http://home.l-ht.cn:4000/rtp/239.77.0.215:5146
大湾区卫视,http://n1.gzbody.com:85/rtp/239.77.1.12:5146
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
大湾区卫视,http://8.138.7.223/tv/migu2.php
大湾区卫视,http://8.138.7.223/tv/migu3.php
大湾区卫视,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8
广东珠江,https://itv.stcwl.xyz/udp/239.10.0.63:1025
广东珠江,http://home.l-ht.cn:4000/rtp/239.77.0.114:5146
广东珠江,http://free.cnlive.club/channel/n7017ab43.m3u8
广东珠江,http://n1.gzbody.com:85/rtp/239.77.0.1:5146
广东珠江,http://n1.gzbody.com:85/rtp/239.77.0.114:5146
广东珠江,http://n1.gzbody.com:85/rtp/239.77.1.94:5146
广东珠江,http://101.200.77.82:35455/douyin/43311982874
广东珠江,http://163.142.186.56:9901/tsfile/live/1018_1.m3u8
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8
广东珠江,http://qjrhc.jydjd.top:2911/udp/225.1.101.106:7523
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广东珠江,http://8.138.7.223/tv/gd.php
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东新闻,https://itv.stcwl.xyz/udp/239.10.0.199:1025
广东新闻,http://home.l-ht.cn:4000/rtp/239.77.0.173:5146
广东新闻,http://n1.gzbody.com:85/rtp/239.77.0.173:5146
广东新闻,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广东新闻,http://qjrhc.jydjd.top:2911/udp/225.1.101.65:7523
广东新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.5:11111
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
广东民生,https://itv.stcwl.xyz/udp/239.11.0.80:1025
广东民生,http://home.l-ht.cn:4000/rtp/239.77.0.225:5146
广东民生,http://n1.gzbody.com:85/rtp/239.77.0.225:5146
广东民生,http://120.238.94.82:9901/tsfile/live/1011_1.m3u8
广东民生,http://qjrhc.jydjd.top:2911/udp/225.1.101.49:7523
广东民生,http://qjrhc.jydjd.top:2911/udp/225.1.101.97:7523
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
广东影视,https://itv.stcwl.xyz/udp/239.11.0.79:1025
广东影视,http://home.l-ht.cn:4000/rtp/239.77.0.217:5146
广东影视,http://n1.gzbody.com:85/rtp/239.77.0.217:5146
广东影视,http://8.138.7.223/tv/migu3.php
广东影视,http://183.11.239.36:808/hls/6/index.m3u8
广东移动,https://itv.stcwl.xyz/udp/239.10.0.143:1025
广东移动,http://n1.gzbody.com:85/rtp/239.77.0.20:5146
广东移动,http://183.11.239.36:808/hls/14/index.m3u8
广东少儿,https://itv.stcwl.xyz/udp/239.11.0.81:1025
