🕘️更新时间,#genre#
东南卫视,http://220.169.100.41:10087/udp/239.76.252.190:9000
东南卫视,http://59.35.185.47:8188/udp/239.77.1.104:5146
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.36:8112##des:720P###HLS\\n
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.156:8148##des:1080P###HLS\\n
东南卫视,http://sh.lnott.top:880/dx47.m3u8
东南卫视,http://125.42.148.80:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://101.66.199.124:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://8.138.7.223/tv/migu2.php
东南卫视,http://8.138.7.223/tv/fjtv1.php
兵团卫视,https://itv.stcwl.xyz/udp/239.10.0.170:1025
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8?mkey=txiptv
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8#https://test5.btzx.com.cn/live/2023bt.stream/playlist.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8###HLS\\n
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8###HLS\\n
兵团卫视,http://joyznm.i234.me:20000/udp/239.3.1.144:4120##des:720P###HLS\\n
兵团卫视,http://sh.lnott.top:880/dx59.m3u8
兵团卫视,http://8.138.7.223/tv/btws.m3u8
兵团卫视,http://8.138.7.223/tv/dl/careryun.php?id=47
安多卫视,http://192.168.30.1:35455/gptv/G_ANDUO.m3u8
安多卫视,http://36.105.100.208:35455/itv/1000000005000266001.m3u8?cdn=ystenlive

☘️广东频道,#genre#
广东体育,https://itv.stcwl.xyz/udp/239.10.0.113:1025
广东体育,http://home.l-ht.cn:4000/rtp/239.77.0.168:5146
广东体育,http://qjrhc.jydjd.top:2911/udp/225.1.101.102:7523
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
广东体育,http://113.87.224.75:8086/hls/42/index.m3u8
广东体育,http://8.138.7.223/tv/gd.php
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
广东经济科教,https://itv.stcwl.xyz/udp/239.10.0.112:1025
广东经济科教,http://home.l-ht.cn:4000/rtp/239.77.0.167:5146
大湾区卫视,https://itv.stcwl.xyz/udp/239.11.0.78:1025
大湾区卫视,http://home.l-ht.cn:4000/rtp/239.77.0.215:5146
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
大湾区卫视,http://113.87.224.75:8086/hls/29/index.m3u8
大湾区卫视,http://8.138.7.223/tv/migu2.php
大湾区卫视,http://8.138.7.223/tv/migu3.php
大湾区卫视,http://113.15.109.216:59901/tsfile/live/1010_1.m3u8
广东珠江,https://itv.stcwl.xyz/udp/239.10.0.63:1025
广东珠江,http://home.l-ht.cn:4000/rtp/239.77.0.114:5146
广东珠江,http://101.200.77.82:35455/douyin/43311982874
广东珠江,http://163.142.186.56:9901/tsfile/live/1018_1.m3u8
广东珠江,http://qjrhc.jydjd.top:2911/udp/225.1.101.106:7523
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广东珠江,http://113.87.224.75:8086/hls/47/index.m3u8
广东珠江,http://8.138.7.223/tv/gd.php
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东新闻,https://itv.stcwl.xyz/udp/239.10.0.199:1025
广东新闻,http://home.l-ht.cn:4000/rtp/239.77.0.173:5146
广东新闻,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
广东新闻,http://qjrhc.jydjd.top:2911/udp/225.1.101.65:7523
广东新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.5:11111
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
广东民生,https://itv.stcwl.xyz/udp/239.11.0.80:1025
广东民生,http://home.l-ht.cn:4000/rtp/239.77.0.225:5146
广东民生,http://qjrhc.jydjd.top:2911/udp/225.1.101.49:7523
广东民生,http://qjrhc.jydjd.top:2911/udp/225.1.101.97:7523
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111
广东民生,http://113.87.224.75:8086/hls/39/index.m3u8
广东民生,http://120.238.94.82:9901/tsfile/live/1011_1.m3u8
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
广东影视,https://itv.stcwl.xyz/udp/239.11.0.79:1025
广东影视,http://home.l-ht.cn:4000/rtp/239.77.0.217:5146
广东影视,http://8.138.7.223/tv/migu3.php
广东影视,http://183.11.239.36:808/hls/6/index.m3u8
广东移动,https://itv.stcwl.xyz/udp/239.10.0.143:1025
广东移动,http://183.11.239.36:808/hls/14/index.m3u8
广东少儿,https://itv.stcwl.xyz/udp/239.11.0.81:1025
广东少儿,http://home.l-ht.cn:4000/rtp/239.77.0.250:5146
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8
岭南戏曲,https://itv.stcwl.xyz/udp/239.10.0.125:1025
岭南戏曲,http://home.l-ht.cn:4000/rtp/239.77.0.122:5146
岭南戏曲,http://183.11.239.36:808/hls/16/index.m3u8
嘉佳卡通,https://itv.stcwl.xyz/udp/239.10.0.200:1025
嘉佳卡通,http://home.l-ht.cn:4000/rtp/239.77.0.179:5146
嘉佳卡通,http://sh.lnott.top:880/dx67.m3u8
嘉佳卡通,http://8.138.7.223/tv/migu2.php
嘉佳卡通,http://www.cdnstv.com:6398/hls/1150/index.m3u8
嘉佳卡通,http://183.11.239.36:808/hls/8/index.m3u8
金鹰卡通,http://192.168.30.1:35455/gptv/G_JINYING.m3u8
金鹰卡通,http://sh.lnott.top:880/dx88.m3u8
金鹰卡通,http://8.138.7.223/tv/mgtv.php
金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8
金鹰卡通,http://www.cdnstv.com:6398/hls/1149/index.m3u8
金鹰卡通,http://218.89.240.144:59901/tsfile/live/1002_1.m3u8
金鹰卡通,http://58.17.48.228:808/hls/37/index.m3u8
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8
金鹰卡通,http://113.15.109.216:59901/tsfile/live/1012_1.m3u8
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8

🌊港·澳·台,#genre#
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40
翡翠台,http://grandprix2023.asuscomm.com:8889/bysid/1.m3u8
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
翡翠台,http://qjrhc.jydjd.top:2911/udp/225.1.101.45:7523
翡翠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.121:11111
翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
翡翠台,http://8.138.7.223/tv/gdmzyd.php?id=1
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS
明珠台,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111
明珠台,http://qjrhc.jydjd.top:2911/udp/224.1.100.2:11111
明珠台,http://8.138.7.223/tv/gdmzyd.php?id=3
无线星河,http://8.138.7.223/tv/gdmzyd.php?id=2
Viutv,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8
Viutv,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
无线新闻,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
RTHKTV31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHKTV32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰中文,http://220.169.100.41:10087/udp/239.76.253.134:9000
凤凰中文,http://qjrhc.jydjd.top:2911/udp/225.1.101.31:7523
凤凰中文,http://qjrhc.jydjd.top:2911/udp/224.1.100.3:11111
凤凰中文,http://121.37.185.74:18180/TV00000000000000000054@HHZT
凤凰中文,http://58.19.180.108:9981/stream/channelid/1749482778
凤凰中文,http://58.19.180.108:9981/stream/channelid/1749482778?profile=pass
凤凰中文,http://8.138.7.223/tv/fh.php
凤凰中文,http://8.138.7.223/tv/gdmzyd.php?id=4
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯,http://220.169.100.41:10087/udp/239.76.253.135:9000
凤凰资讯,http://218.202.220.2:5000/nn_live.ts?id=FHZX
凤凰资讯,http://58.19.180.108:9981/stream/channelid/708272803
凤凰资讯,http://58.19.180.108:9981/stream/channelid/708272803?profile=pass
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://8.138.7.223/tv/fh.php
凤凰资讯,http://8.138.7.223/tv/fh.php?id=2
凤凰资讯,http://www.yao87.com:4022/udp/239.76.246.135:1234
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰香港,http://8.138.7.223/tv/fh.php
凤凰香港,http://8.138.7.223/tv/fh.php?id=3
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40
中视,rtmp://f13h.mine.nu/sat/tv091

🏀体育频道,#genre#
CCTV-5,http://220.169.100.41:10087/udp/239.76.253.155:9000
CCTV-5,http://220.169.100.41:10087/udp/239.76.254.214:9000
CCTV-5,http://59.35.185.47:8188/udp/239.77.0.170:5146
CCTV-5,http://qjrhc.jydjd.top:2911/udp/225.1.101.187:7523
CCTV-5,http://qjrhc.jydjd.top:2911/udp/224.1.100.82:11111
CCTV-5,http://221.193.168.233:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://sh.lnott.top:880/dx05.m3u8
CCTV-5,http://183.223.157.33:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://125.42.148.80:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://101.66.199.124:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
风云足球,https://itv.stcwl.xyz/udp/239.11.0.59:1025
风云足球,http://home.l-ht.cn:4000/rtp/239.253.43.20:5146
风云足球,http://www.lizhinas.top:1009/rtp/239.252.219.96:5140
风云足球,http://sh.lnott.top:880/dx71.m3u8
风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
广东体育,https://itv.stcwl.xyz/udp/239.10.0.113:1025
广东体育,http://home.l-ht.cn:4000/rtp/239.77.0.168:5146
广东体育,http://qjrhc.jydjd.top:2911/udp/225.1.101.102:7523
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
广东体育,http://113.87.224.75:8086/hls/42/index.m3u8
广东体育,http://8.138.7.223/tv/gd.php
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,rtmp://f13h.mine.nu/sat/tv721###HLS\\n
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721###HLS\\n
五星体育,https://gdcucc.v1.mk/gdcucc/wxty.m3u8
五星体育,http://8.138.7.223/tv/shtv.php
五星体育,http://8.138.7.223/tv/shtv.php?id=wxty
DAZN1,rtmp://f13h.mine.nu/sat/tv731
DAZN2,rtmp://f13h.mine.nu/sat/tv741
